Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService.Postgres/AspireAndSekibanSample.ApiService.Postgres.csproj	Sekiban.Aspire.Infrastructure.Cosmos	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService.Postgres/AspireAndSekibanSample.ApiService.Postgres.csproj	Sekiban.Core	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService.Postgres/AspireAndSekibanSample.ApiService.Postgres.csproj	Sekiban.Infrastructure.Postgres	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService.Postgres/AspireAndSekibanSample.ApiService.Postgres.csproj	Sekiban.Web	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService.Postgres/AspireAndSekibanSample.ApiService.Postgres.csproj	Swashbuckle.AspNetCore	6.6.2
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService/AspireAndSekibanSample.ApiService.csproj	Microsoft.AspNetCore.OpenApi	8.0.7
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService/AspireAndSekibanSample.ApiService.csproj	Sekiban.Aspire.Infrastructure.Cosmos	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService/AspireAndSekibanSample.ApiService.csproj	Sekiban.Infrastructure.Postgres	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ApiService/AspireAndSekibanSample.ApiService.csproj	Sekiban.Web	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.AppHost/AspireAndSekibanSample.AppHost.csproj	Aspire.Hosting.AppHost	8.1.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.AppHost/AspireAndSekibanSample.AppHost.csproj	Aspire.Hosting.Azure.CosmosDB	8.1.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.AppHost/AspireAndSekibanSample.AppHost.csproj	Aspire.Hosting.PostgreSQL	8.1.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.Domain/AspireAndSekibanSample.Domain.csproj	Sekiban.Core	0.20.3
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	Microsoft.Extensions.Http.Resilience	8.7.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	Microsoft.Extensions.ServiceDiscovery	8.1.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	OpenTelemetry.Exporter.OpenTelemetryProtocol	1.9.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	OpenTelemetry.Extensions.Hosting	1.9.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.AspNetCore	1.9.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.GrpcNetClient	1.8.0-beta.1
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.Http	1.9.0
Samples/Tutorials/Aspire8AndSekibanSample/AspireAndSekibanSample.ServiceDefaults/AspireAndSekibanSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.Runtime	1.9.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ApiService/Aspire9SekibanExample.ApiService.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ApiService/Aspire9SekibanExample.ApiService.csproj	Scalar.AspNetCore	1.2.37
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ApiService/Aspire9SekibanExample.ApiService.csproj	Sekiban.Infrastructure.Postgres	0.22.1
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ApiService/Aspire9SekibanExample.ApiService.csproj	Sekiban.Web	0.22.1
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ApiService/Aspire9SekibanExample.ApiService.csproj	Swashbuckle.AspNetCore.SwaggerUI	7.0.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.AppHost/Aspire9SekibanExample.AppHost.csproj	Aspire.Hosting.AppHost	9.0.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.AppHost/Aspire9SekibanExample.AppHost.csproj	Aspire.Hosting.PostgreSQL	9.0.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	Microsoft.Extensions.Http.Resilience	9.0.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	Microsoft.Extensions.ServiceDiscovery	9.0.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	OpenTelemetry.Exporter.OpenTelemetryProtocol	1.9.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	OpenTelemetry.Extensions.Hosting	1.9.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.AspNetCore	1.9.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.Http	1.9.0
Samples/Tutorials/Aspire9SekibanExample/Aspire9SekibanExample.ServiceDefaults/Aspire9SekibanExample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.Runtime	1.9.0
Samples/Tutorials/Aspire9SekibanExample/SampleDomain/SampleDomain.csproj	Sekiban.Core	0.22.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Aspire.Azure.Data.Tables	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Aspire.Azure.Storage.Blobs	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Microsoft.Orleans.Clustering.AzureStorage	9.0.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Microsoft.Orleans.Persistence.AzureStorage	9.0.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Microsoft.Orleans.Persistence.Memory	9.0.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Microsoft.Orleans.Server	9.0.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Microsoft.Orleans.Streaming	9.0.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	OrleansDashboard	8.2.0
